x_var,y_var,point,diff_x,diff_y,distance,theta,diff_theta,cumulative_distance,r,cumulative_distance_10_actual,cumulative_distance_10_dummy,height,diff_height,_merge,grade
1600,4800,332,-26.666626,13.333496,.03077014,-1.1071433,.46365309,8.8043442,.066364571,88.043442,88,.59189188,.005405426,Matched (3),.17567116
1573.3334,4800,333,-26.666626,0,.027521575,-1.5707964,-.46365309,8.8318653,.05935812,88.318649,88,.59189188,.005405426,Matched (3),.19640686
1546.6666,4800,334,-26.666748,0,.0275217,-1.5707964,0,8.8593874,50000,88.593872,88,.59189188,.005405426,Matched (3),.19640596
1520,4813.3335,335,-26.666626,13.333496,.03077014,-1.1071433,.46365309,8.8901577,.066364571,88.901581,88,.59189188,.005405426,Matched (3),.17567116
1480,4826.6665,336,-40,13.333008,.043515392,-1.2490531,-.14190984,8.9336729,.30664113,89.336731,89,.59729731,.005405426,Matched (3),.12421872
1426.6666,4840,337,-53.333374,13.333496,.056737345,-1.325815,-.076761842,8.9904099,.73913473,89.904099,89,.59729731,.005405426,Matched (3),.095271043
1373.3334,4853.3335,338,-53.333252,13.333496,.056737226,-1.3258145,4.7683716e-07,9.0471478,118986.59,90.471481,90,.59729731,0,Matched (3),0
1320,4853.3335,339,-53.333374,0,.055043276,-1.5707964,-.24498188,9.102191,.22468305,91.021912,91,.59729731,0,Matched (3),0
1266.6666,4866.6665,340,-53.333374,13.333008,.056737226,-1.3258235,.24497283,9.1589279,.2316062,91.589279,91,.59729731,0,Matched (3),0
1226.6666,4880,341,-40,13.333496,.043515548,-1.2490422,.076781392,9.2024431,.566746,92.024429,92,.6081081,.010810792,Matched (3),.24843517
1186.6666,4893.3335,342,-40,13.333496,.043515548,-1.2490422,0,9.2459593,50000,92.459595,92,.6081081,.010810792,Matched (3),.24843517
1146.6666,4893.3335,343,-40,0,.041282427,-1.5707964,-.32175422,9.287241,.12830423,92.872406,92,.6081081,.010810792,Matched (3),.26187396
1106.6666,4906.6665,344,-40,13.333008,.043515392,-1.2490531,.32174325,9.3307571,.13524881,93.307571,93,.6189189,.010810792,Matched (3),.24843606
1066.6666,4920,345,-40,13.333496,.043515548,-1.2490422,.000010967255,9.3742723,3967.7703,93.742722,93,.6189189,.010810792,Matched (3),.24843517
1013.3333,4933.3335,346,-53.333313,13.333496,.056737285,-1.3258147,-.076772571,9.4310093,.73903066,94.310089,94,.62972975,.010810852,Matched (3),.19054228
973.33331,4933.3335,347,-40,0,.041282427,-1.5707964,-.24498165,9.4722919,.16851233,94.722916,94,.62972975,.010810852,Matched (3),.26187539
933.33331,4946.6665,348,-40,13.333008,.043515392,-1.2490531,.32174325,9.5158072,.13524881,95.158073,95,.64054054,.010810792,Matched (3),.24843606
893.33331,4946.6665,349,-40,0,.041282427,-1.5707964,-.32174325,9.5570898,.12830861,95.5709,95,.64054054,.010810792,Matched (3),.26187396
866.66669,4960,350,-26.666626,13.333496,.03077014,-1.1071433,.46365309,9.5878601,.066364571,95.878601,95,.64054054,.010810792,Matched (3),.35134038
840,4973.3335,351,-26.666687,13.333496,.030770198,-1.1071441,-8.3446503e-07,9.6186304,36874.16,96.186302,96,.64594597,.005405426,Matched (3),.17567083
826.66669,4946.6665,352,-13.333313,-26.666992,.030770393,-2.6779506,-1.5708065,9.6494007,.019588914,96.494003,96,.64594597,.005405426,Matched (3),.17566971
813.33331,4920,353,-13.333374,-26.666504,.03076997,-2.6779413,9.2983246e-06,9.680171,3309.1951,96.801712,96,.64594597,.005405426,Matched (3),.17567213
786.66669,4920,354,-26.666626,0,.027521575,-1.5707964,1.107145,9.7076921,.024858149,97.07692,97,.65675676,.010810792,Matched (3),.39281154
773.33331,4893.3335,355,-13.333374,-26.666504,.03076997,-2.6779413,-1.107145,9.7384624,.027792178,97.384628,97,.65675676,.010810792,Matched (3),.35134232
786.66669,4880,356,13.333374,-13.333496,.01946087,2.356199,5.0341406,9.7579231,.0038657782,97.579231,97,.65675676,.010810792,Matched (3),.55551434
813.33331,4866.6665,357,26.666626,-13.333496,.03077014,2.0344493,-.32174969,9.7886934,.095633782,97.886932,97,.65675676,.010810792,Matched (3),.35134038
840,4840,358,26.666687,-26.666504,.038921341,2.3561912,.32174182,9.8276148,.12097073,98.276146,98,.66216218,.005405426,Matched (3),.13888077
853.33331,4813.3335,359,13.333313,-26.666504,.030769942,2.6779432,.32175207,9.8583841,.095632464,98.583839,98,.66216218,.005405426,Matched (3),.17567228
853.33331,4786.6665,360,0,-26.666992,.027521953,3.1415927,.46364951,9.8859062,.05935939,98.859062,98,.66216218,.005405426,Matched (3),.19640416
853.33331,4760,361,0,-26.666504,.027521448,3.1415927,0,9.9134274,50000,99.134277,99,.66216218,0,Master only (1),0
840,4746.6665,362,-13.333313,-13.333496,.019460825,-2.3562014,-5.4977942,9.932889,.0035397515,99.328888,99,.66216218,0,Master only (1),0
813.33331,4746.6665,363,-26.666687,0,.027521638,-1.5707964,.78540504,9.9604101,.035041332,99.604103,99,.66216218,0,Master only (1),0
786.66669,4733.3335,364,-26.666626,-13.333008,.030769916,-2.0344348,-.46363842,9.9911804,.066366188,99.911804,99,.66216218,0,Master only (1),0
760,4733.3335,365,-26.666687,0,.027521638,-1.5707964,.46363842,10.018702,.059360132,100.18701,100,.66756755,.0054053664,Matched (3),.19640423
733.33331,4733.3335,366,-26.666687,0,.027521638,-1.5707964,0,10.046224,50000,100.46223,100,.66756755,.0054053664,Matched (3),.19640423
693.33331,4720,367,-40,-13.333496,.043515548,-1.8925506,-.32175422,10.089739,.13524468,100.89738,100,.66756755,.0054053664,Matched (3),.1242169
666.66669,4720,368,-26.666626,0,.027521575,-1.5707964,.32175422,10.117261,.085536018,101.17261,101,.66756755,0,Matched (3),0
640,4720,369,-26.666687,0,.027521638,-1.5707964,0,10.144782,50000,101.44782,101,.66756755,0,Matched (3),0
613.33331,4720,370,-26.666687,0,.027521638,-1.5707964,0,10.172304,50000,101.72304,101,.66756755,0,Matched (3),0
586.66669,4720,371,-26.666626,0,.027521575,-1.5707964,0,10.199825,50000,101.99825,101,.66756755,0,Matched (3),0
546.66669,4706.6665,372,-40,-13.333496,.043515548,-1.8925506,-.32175422,10.243341,.13524468,102.43341,102,.66756755,0,Matched (3),0
520,4693.3335,373,-26.666687,-13.333008,.03076997,-2.0344338,-.14188325,10.274111,.21686824,102.7411,102,.66756755,0,Matched (3),0
493.33334,4666.6665,374,-26.666656,-26.666992,.038921673,-2.3562007,-.32176685,10.313032,.12096234,103.13033,103,.66756755,0,Matched (3),0
466.66666,4653.3335,375,-26.666687,-13.333008,.03076997,-2.0344338,.32176685,10.343802,.095628157,103.43803,103,.66756755,0,Matched (3),0
466.66666,4640,376,0,-13.333496,.013760976,3.1415927,5.1760263,10.357564,.0026585986,103.57564,103,.66756755,0,Matched (3),0
480,4626.6665,377,13.333344,-13.333496,.019460848,2.3562002,-.78539252,10.377025,.024778498,103.77025,103,.66756755,0,Matched (3),0
493.33334,4613.3335,378,13.333344,-13.333008,.01946049,2.3561819,-.000018358231,10.396485,1060.0417,103.96485,103,.66756755,0,Matched (3),0
506.66666,4600,379,13.333313,-13.333496,.019460825,2.3562014,.000019550323,10.415946,995.42218,104.15946,104,.66216218,-.0054053664,Matched (3),-.27775627
520,4586.6665,380,13.333344,-13.333496,.019460848,2.3562002,-1.1920929e-06,10.435407,16324.942,104.35406,104,.66216218,-.0054053664,Matched (3),-.27775595
533.33331,4573.3335,381,13.333313,-13.333008,.019460469,2.3561831,-.000017166138,10.454867,1133.6545,104.54868,104,.66216218,-.0054053664,Matched (3),-.27776137
546.66669,4560,382,13.333374,-13.333496,.01946087,2.356199,.000015974045,10.474328,1218.2806,104.74328,104,.66216218,-.0054053664,Matched (3),-.27775565
560,4533.3335,383,13.333313,-26.666504,.030769942,2.6779432,.3217442,10.505097,.095634796,105.05097,105,.65675676,-.005405426,Matched (3),-.17567228
573.33331,4506.6665,384,13.333313,-26.666992,.030770393,2.6779506,7.3909760e-06,10.535869,4163.2383,105.35869,105,.65675676,-.005405426,Matched (3),-.17566971
586.66669,4480,385,13.333374,-26.666504,.03076997,2.6779413,-9.2983246e-06,10.566638,3309.1951,105.66638,105,.65675676,-.005405426,Matched (3),-.17567213
600,4453.3335,386,13.333313,-26.666504,.030769942,2.6779432,1.9073486e-06,10.597408,16132.312,105.97408,105,.65675676,-.005405426,Matched (3),-.17567228
613.33331,4426.6665,387,13.333313,-26.666992,.030770393,2.6779506,7.3909760e-06,10.628179,4163.2383,106.28178,106,.65135133,-.005405426,Matched (3),-.17566971
626.66669,4400,388,13.333374,-26.666504,.03076997,2.6779413,-9.2983246e-06,10.658949,3309.1951,106.58949,106,.65135133,-.005405426,Matched (3),-.17567213
640,4373.3335,389,13.333313,-26.666504,.030769942,2.6779432,1.9073486e-06,10.689718,16132.312,106.89719,106,.65135133,-.005405426,Matched (3),-.17567228
653.33331,4346.6665,390,13.333313,-26.666992,.030770393,2.6779506,7.3909760e-06,10.720489,4163.2383,107.20489,107,.64594597,-.0054053664,Matched (3),-.17566778
666.66669,4320,391,13.333374,-26.666504,.03076997,2.6779413,-9.2983246e-06,10.751259,3309.1951,107.51259,107,.64594597,-.0054053664,Matched (3),-.17567019
680,4293.3335,392,13.333313,-26.666504,.030769942,2.6779432,1.9073486e-06,10.782029,16132.312,107.82029,107,.64594597,-.0054053664,Matched (3),-.17567034
693.33331,4266.6665,393,13.333313,-26.666992,.030770393,2.6779506,7.3909760e-06,10.812799,4163.2383,108.12799,108,.64054054,-.005405426,Matched (3),-.17566971
693.33331,4240,394,0,-26.666504,.027521448,3.1415927,.46364212,10.840321,.059359249,108.40321,108,.64054054,-.005405426,Matched (3),-.19640777
706.66669,4213.3335,395,13.333374,-26.666504,.03076997,2.6779413,-.46365142,10.871091,.066364445,108.71091,108,.64054054,-.005405426,Matched (3),-.17567213
720,4186.6665,396,13.333313,-26.666992,.030770393,2.6779506,9.2983246e-06,10.901861,3309.2405,109.01862,109,.63513511,-.005405426,Matched (3),-.17566971
733.33331,4160,397,13.333313,-26.666504,.030769942,2.6779432,-7.3909760e-06,10.932631,4163.1772,109.32631,109,.63513511,-.005405426,Matched (3),-.17567228
746.66669,4133.3335,398,13.333374,-26.666504,.03076997,2.6779413,-1.9073486e-06,10.963401,16132.326,109.63401,109,.63513511,-.005405426,Matched (3),-.17567213
760,4120,399,13.333313,-13.333496,.019460825,2.3562014,-.32173991,10.982862,.060486201,109.82861,109,.63513511,-.005405426,Matched (3),-.27775934
786.66669,4106.6665,400,26.666687,-13.333496,.030770198,2.0344486,-.32175279,11.013632,.095633045,110.13632,110,.63513511,0,Master only (1),0
813.33331,4106.6665,401,26.666626,0,.027521575,1.5707964,-.46365225,11.041154,.059358224,110.41154,110,.63513511,0,Master only (1),0
840,4093.3333,402,26.666687,-13.333252,.030770084,2.0344412,.46364486,11.071923,.066365629,110.71923,110,.63513511,0,Master only (1),0
866.66669,4080,403,26.666687,-13.333252,.030770084,2.0344412,0,11.102694,50000,111.02693,111,.62972975,-.0054053664,Matched (3),-.17566954
893.33331,4066.6667,404,26.666626,-13.333252,.030770028,2.0344422,9.5367432e-07,11.133464,32264.713,111.33464,111,.62972975,-.0054053664,Matched (3),-.17566986
906.66669,4053.3333,405,13.333374,-13.333496,.01946087,2.356199,.32175684,11.152925,.060483158,111.52924,111,.62972975,-.0054053664,Matched (3),-.27775565
920,4040,406,13.333313,-13.333252,.019460648,2.3561921,-6.9141388e-06,11.172385,2814.6165,111.72385,111,.62972975,-.0054053664,Matched (3),-.27775881
933.33331,4013.3333,407,13.333313,-26.666748,.030770168,2.6779468,.32175469,11.203156,.095632382,112.03156,112,.62972975,0,Master only (1),0
933.33331,3986.6667,408,0,-26.666504,.027521448,3.1415927,.46364594,11.230677,.059358761,112.30676,112,.62972975,0,Master only (1),0
946.66669,3960,409,13.333374,-26.666748,.030770198,2.6779451,-.4636476,11.261447,.06636548,112.61447,112,.62972975,0,Master only (1),0
973.33331,3933.3333,410,26.666626,-26.666748,.038921472,2.3561969,-.32174826,11.300368,.12096871,113.00368,113,.62432432,-.005405426,Matched (3),-.13888031
986.66669,3920,411,13.333374,-13.333252,.019460691,2.35619,-6.9141388e-06,11.319829,2814.6226,113.19829,113,.62432432,-.005405426,Matched (3),-.27776125
1000,3906.6667,412,13.333313,-13.333252,.019460648,2.3561921,2.1457672e-06,11.33929,9069.3193,113.3929,113,.62432432,-.005405426,Matched (3),-.27776188
1013.3333,3893.3333,413,13.333313,-13.333496,.019460825,2.3562014,9.2983246e-06,11.35875,2092.939,113.5875,113,.62432432,-.005405426,Matched (3),-.27775934
1026.6666,3880,414,13.333313,-13.333252,.019460648,2.3561921,-9.2983246e-06,11.378211,2092.9199,113.78211,113,.62432432,-.005405426,Matched (3),-.27776188
1040,3866.6667,415,13.333374,-13.333252,.019460691,2.35619,-2.1457672e-06,11.397672,9069.3398,113.97672,113,.62432432,-.005405426,Matched (3),-.27776125
1066.6666,3853.3333,416,26.666626,-13.333496,.03077014,2.0344493,-.32174063,11.428442,.09563648,114.28442,114,.62432432,0,Master only (1),0
1093.3334,3840,417,26.666748,-13.333252,.03077014,2.0344403,-9.0599060e-06,11.459212,3396.2979,114.59212,114,.62432432,0,Master only (1),0
1120,3826.6667,418,26.666626,-13.333252,.030770028,2.0344422,1.9073486e-06,11.489983,16132.356,114.89983,114,.62432432,0,Master only (1),0
1146.6666,3800,419,26.666626,-26.666748,.038921472,2.3561969,.32175469,11.528904,.12096629,115.28904,115,.6189189,-.005405426,Matched (3),-.13888031
1173.3334,3773.3333,420,26.666748,-26.666748,.038921565,2.3561945,-2.3841858e-06,11.567825,16324.888,115.67825,115,.6189189,-.005405426,Matched (3),-.13887997
1186.6666,3746.6667,421,13.333252,-26.666504,.030769916,2.6779451,.32175064,11.598596,.095632806,115.98595,115,.6189189,-.005405426,Matched (3),-.17567243
1200,3733.3333,422,13.333374,-13.333496,.01946087,2.356199,-.32174611,11.618056,.060485177,116.18056,116,.6189189,0,Master only (1),0
1213.3334,3706.6667,423,13.333374,-26.666504,.03076997,2.6779413,.3217423,11.648826,.095635451,116.48826,116,.6189189,0,Master only (1),0
1240,3680,424,26.666626,-26.666748,.038921472,2.3561969,-.32174444,11.687748,.12097014,116.87748,116,.6189189,0,Master only (1),0
1253.3334,3666.6667,425,13.333374,-13.333252,.019460691,2.35619,-6.9141388e-06,11.707209,2814.6226,117.07208,117,.61351353,-.0054053664,Matched (3),-.27775818
1266.6666,3653.3333,426,13.333252,-13.333496,.019460782,2.3562036,.000013589859,11.726669,1432.0077,117.26669,117,.61351353,-.0054053664,Matched (3),-.2777569
1293.3334,3640,427,26.666748,-13.333252,.03077014,2.0344403,-.32176328,11.75744,.095629744,117.57439,117,.61351353,-.0054053664,Matched (3),-.17566922
1320,3626.6667,428,26.666626,-13.333252,.030770028,2.0344422,1.9073486e-06,11.788209,16132.356,117.88209,117,.61351353,-.0054053664,Matched (3),-.17566986
1346.6666,3613.3333,429,26.666626,-13.333496,.03077014,2.0344493,7.1525574e-06,11.818979,4301.9775,118.18979,118,.61351353,0,Master only (1),0
1373.3334,3613.3333,430,26.666748,0,.0275217,1.5707964,-.46365297,11.846501,.059358403,118.46501,118,.61351353,0,Master only (1),0
1400,3600,431,26.666626,-13.333252,.030770028,2.0344422,.46364582,11.877271,.066365376,118.77271,118,.61351353,0,Master only (1),0
1426.6666,3586.6667,432,26.666626,-13.333252,.030770028,2.0344422,0,11.908041,50000,119.08041,119,.6081081,-.005405426,Matched (3),-.1756718
1466.6666,3573.3333,433,40,-13.333496,.043515548,1.8925506,-.1418916,11.951556,.30668163,119.51556,119,.6081081,-.005405426,Matched (3),-.12421827
1493.3334,3560,434,26.666748,-13.333252,.03077014,2.0344403,.14188969,11.982327,.21685958,119.82327,119,.6081081,-.005405426,Matched (3),-.17567116
1520,3560,435,26.666626,0,.027521575,1.5707964,-.46364391,12.009849,.059359293,120.09849,120,.6081081,0,Matched (3),0
1546.6666,3560,436,26.666626,0,.027521575,1.5707964,0,12.03737,50000,120.3737,120,.6081081,0,Matched (3),0
1573.3334,3560,437,26.666748,0,.0275217,1.5707964,0,12.064892,50000,120.64892,120,.6081081,0,Matched (3),0
1600,3560,438,26.666626,0,.027521575,1.5707964,0,12.092413,50000,120.92413,120,.6081081,0,Matched (3),0
1626.6666,3560,439,26.666626,0,.027521575,1.5707964,0,12.119935,50000,121.19935,121,.6081081,0,Matched (3),0
1653.3334,3560,440,26.666748,0,.0275217,1.5707964,0,12.147456,50000,121.47456,121,.6081081,0,Matched (3),0
1680,3560,441,26.666626,0,.027521575,1.5707964,0,12.174978,50000,121.74979,121,.6081081,0,Matched (3),0
1706.6666,3560,442,26.666626,0,.027521575,1.5707964,0,12.202499,50000,122.02499,122,.59729731,-.010810792,Matched (3),-.39281154
1733.3334,3560,443,26.666748,0,.0275217,1.5707964,0,12.230021,50000,122.30022,122,.59729731,-.010810792,Matched (3),-.39280978
1760,3560,444,26.666626,0,.027521575,1.5707964,0,12.257543,50000,122.57542,122,.59729731,-.010810792,Matched (3),-.39281154
1786.6666,3560,445,26.666626,0,.027521575,1.5707964,0,12.285065,50000,122.85065,122,.59729731,-.010810792,Matched (3),-.39281154
1813.3334,3573.3333,446,26.666748,13.333252,.03077014,1.1071523,-.46364403,12.315835,.066365868,123.15835,123,.59189188,-.005405426,Matched (3),-.17567116
1840,3573.3333,447,26.666626,0,.027521575,1.5707964,.46364403,12.343356,.059359279,123.43356,123,.59189188,-.005405426,Matched (3),-.19640686
1880,3560,448,40,-13.333252,.04351547,1.8925451,.32174873,12.386871,.13524675,123.86871,123,.59189188,-.005405426,Matched (3),-.12421849
1906.6666,3560,449,26.666626,0,.027521575,1.5707964,-.32174873,12.414393,.085537478,124.14394,124,.58648646,-.005405426,Matched (3),-.19640686
1933.3334,3546.6667,450,26.666748,-13.333252,.03077014,2.0344403,.46364391,12.445164,.06636589,124.45164,124,.58648646,-.005405426,Matched (3),-.17567116
1973.3334,3546.6667,451,40,0,.041282427,1.5707964,-.46364391,12.486445,.08903908,124.86446,124,.58648646,-.005405426,Matched (3),-.1309377
2000,3546.6667,452,26.666626,0,.027521575,1.5707964,0,12.513968,50000,125.13968,125,.58108109,-.0054053664,Matched (3),-.1964047
2026.6666,3546.6667,453,26.666626,0,.027521575,1.5707964,0,12.541489,50000,125.41489,125,.58108109,-.0054053664,Matched (3),-.1964047
2053.3333,3560,454,26.666626,13.333252,.030770028,1.1071506,-.46364582,12.572259,.066365376,125.72259,125,.58108109,-.0054053664,Matched (3),-.17566986
2080,3573.3333,455,26.666748,13.333252,.03077014,1.1071523,1.7881393e-06,12.603029,17207.91,126.03029,126,.57567567,-.005405426,Matched (3),-.17567116
2106.6667,3573.3333,456,26.666748,0,.0275217,1.5707964,.46364403,12.63055,.059359547,126.3055,126,.57567567,-.005405426,Matched (3),-.19640596
2133.3333,3586.6667,457,26.666504,13.333496,.030770028,1.1071414,-.46365499,12.661321,.066364057,126.6132,126,.57567567,-.005405426,Matched (3),-.1756718
2160,3600,458,26.666748,13.333252,.03077014,1.1071523,.000010967255,12.692091,2805.6375,126.92091,126,.57567567,-.005405426,Matched (3),-.17567116
2186.6667,3613.3333,459,26.666748,13.333252,.03077014,1.1071523,0,12.722861,50000,127.22861,127,.5702703,-.0054053664,Matched (3),-.17566922
2213.3333,3613.3333,460,26.666504,0,.027521448,1.5707964,.46364403,12.750382,.059359007,127.50382,127,.5702703,-.0054053664,Matched (3),-.19640559
2240,3613.3333,461,26.666748,0,.0275217,1.5707964,0,12.777905,50000,127.77905,127,.5702703,-.0054053664,Matched (3),-.1964038
2266.6667,3600,462,26.666748,-13.333252,.03077014,2.0344403,.46364391,12.808675,.06636589,128.08675,128,.5702703,0,Master only (1),0
2293.3333,3586.6667,463,26.666504,-13.333252,.030769916,2.0344439,3.5762787e-06,12.839444,8603.8926,128.39444,128,.5702703,0,Master only (1),0
2320,3573.3333,464,26.666748,-13.333496,.030770252,2.0344477,3.8146973e-06,12.870214,8066.2368,128.70215,128,.5702703,0,Master only (1),0
2346.6667,3560,465,26.666748,-13.333252,.03077014,2.0344403,-7.3909760e-06,12.900985,4163.2041,129.00984,129,.5702703,0,Matched (3),0
2373.3333,3533.3333,466,26.666504,-26.666748,.038921382,2.356199,.32175875,12.939906,.12096449,129.39906,129,.5702703,0,Matched (3),0
2386.6667,3506.6667,467,13.333496,-26.666504,.030770028,2.6779377,.32173872,12.970676,.095636696,129.70676,129,.5702703,0,Matched (3),0
2400,3480,468,13.333252,-26.666748,.03077014,2.6779487,.000010967255,13.001447,2805.6375,130.01447,130,.5702703,0,Master only (1),0
2413.3333,3453.3333,469,13.333252,-26.666748,.03077014,2.6779487,0,13.032216,50000,130.32216,130,.5702703,0,Master only (1),0
2426.6667,3440,470,13.333496,-13.333252,.019460782,2.3561854,-.32176328,13.051677,.060481675,130.51677,130,.5702703,0,Master only (1),0
2440,3426.6667,471,13.333252,-13.333252,.019460604,2.3561945,9.0599060e-06,13.071137,2147.9917,130.71138,130,.5702703,0,Master only (1),0
2453.3333,3413.3333,472,13.333252,-13.333496,.019460782,2.3562036,9.0599060e-06,13.090599,2148.0115,130.90599,130,.5702703,0,Master only (1),0
2480,3400,473,26.666748,-13.333252,.03077014,2.0344403,-.32176328,13.121368,.095629744,131.21368,131,.5702703,0,Matched (3),0
2506.6667,3400,474,26.666748,0,.0275217,1.5707964,-.46364391,13.14889,.059359562,131.48891,131,.5702703,0,Matched (3),0
2533.3333,3400,475,26.666504,0,.027521448,1.5707964,0,13.176412,50000,131.76411,131,.5702703,0,Matched (3),0
2560,3400,476,26.666748,0,.0275217,1.5707964,0,13.203934,50000,132.03934,132,.5702703,0,Master only (1),0
2586.6667,3400,477,26.666748,0,.0275217,1.5707964,0,13.231455,50000,132.31454,132,.5702703,0,Master only (1),0
2613.3333,3400,478,26.666504,0,.027521448,1.5707964,0,13.258977,50000,132.58977,132,.5702703,0,Master only (1),0
2653.3333,3413.3333,479,40,13.333252,.04351547,1.2490476,-.32174873,13.302492,.13524675,133.02492,133,.56486487,-.005405426,Matched (3),-.12421849
2626.6667,3400,480,-26.666504,-13.333252,.030769916,-2.0344439,-3.2834916,13.333262,.0093710963,133.33263,133,.56486487,-.005405426,Matched (3),-.17567243
2693.3333,3426.6667,481,66.666504,26.666748,.0741041,1.1902881,3.2247319,13.407366,.022979926,134.07365,134,.55945945,-.005405426,Matched (3),-.07294368
2733.3333,3426.6667,482,40,0,.041282427,1.5707964,.3805083,13.448648,.10849284,134.48648,134,.55945945,-.005405426,Matched (3),-.1309377
2760,3426.6667,483,26.666748,0,.0275217,1.5707964,0,13.476171,50000,134.7617,134,.55945945,-.005405426,Matched (3),-.19640596
2786.6667,3440,484,26.666748,13.333252,.03077014,1.1071523,-.46364403,13.506941,.066365868,135.06941,135,.55945945,0,Master only (1),0
2813.3333,3453.3333,485,26.666504,13.333252,.030769916,1.1071488,-3.5762787e-06,13.53771,8603.8926,135.37711,135,.55945945,0,Master only (1),0
2840,3466.6667,486,26.666748,13.333496,.030770252,1.1071451,-3.6954880e-06,13.56848,8326.4385,135.6848,135,.55945945,0,Master only (1),0
2866.6667,3480,487,26.666748,13.333252,.03077014,1.1071523,7.2717667e-06,13.599251,4231.4531,135.99251,135,.55945945,0,Master only (1),0
2893.3333,3493.3333,488,26.666504,13.333252,.030769916,1.1071488,-3.5762787e-06,13.630021,8603.8926,136.30022,136,.55405408,-.0054053664,Matched (3),-.17567049
2920,3506.6667,489,26.666748,13.333496,.030770252,1.1071451,-3.6954880e-06,13.660791,8326.4385,136.60791,136,.55405408,-.0054053664,Matched (3),-.17566858
2946.6667,3520,490,26.666748,13.333252,.03077014,1.1071523,7.2717667e-06,13.691561,4231.4531,136.9156,136,.55405408,-.0054053664,Matched (3),-.17566922
2973.3333,3533.3333,491,26.666504,13.333252,.030769916,1.1071488,-3.5762787e-06,13.722331,8603.8926,137.22331,137,.54864866,-.005405426,Matched (3),-.17567243
3013.3333,3546.6667,492,40,13.333496,.043515548,1.2490422,.14189339,13.765846,.30667779,137.65846,137,.54864866,-.005405426,Matched (3),-.12421827
3053.3333,3560,493,40,13.333252,.04351547,1.2490476,5.4836273e-06,13.809362,7935.5264,138.09363,138,.54864866,0,Master only (1),0
3093.3333,3573.3333,494,40,13.333252,.04351547,1.2490476,0,13.852878,50000,138.52878,138,.54864866,0,Master only (1),0
3120,3586.6667,495,26.666748,13.333496,.030770252,1.1071451,-.14190257,13.883648,.2168407,138.83649,138,.54864866,0,Master only (1),0
3146.6667,3600,496,26.666748,13.333252,.03077014,1.1071523,7.2717667e-06,13.914418,4231.4531,139.14418,139,.54324323,-.005405426,Matched (3),-.17567116
3173.3333,3600,497,26.666504,0,.027521448,1.5707964,.46364403,13.941939,.059359007,139.41939,139,.54324323,-.005405426,Matched (3),-.19640777
3200,3613.3333,498,26.666748,13.333252,.03077014,1.1071523,-.46364403,13.97271,.066365868,139.7271,139,.54324323,-.005405426,Matched (3),-.17567116
3226.6667,3626.6667,499,26.666748,13.333496,.030770252,1.1071451,-7.2717667e-06,14.00348,4231.4683,140.03481,140,.53783786,-.0054053664,Matched (3),-.17566858
3253.3333,3640,500,26.666504,13.333252,.030769916,1.1071488,3.6954880e-06,14.034249,8326.3477,140.3425,140,.53783786,-.0054053664,Matched (3),-.17567049
3280,3653.3333,501,26.666748,13.333252,.03077014,1.1071523,3.5762787e-06,14.06502,8603.9551,140.65019,140,.53783786,-.0054053664,Matched (3),-.17566922
3320,3666.6667,502,40,13.333496,.043515548,1.2490422,.14188981,14.108536,.30668551,141.08536,141,.53243244,-.005405426,Matched (3),-.12421827
3346.6667,3680,503,26.666748,13.333252,.03077014,1.1071523,-.14188981,14.139305,.2168594,141.39305,141,.53243244,-.005405426,Matched (3),-.17567116
3373.3333,3693.3333,504,26.666504,13.333252,.030769916,1.1071488,-3.5762787e-06,14.170075,8603.8926,141.70076,141,.53243244,-.005405426,Matched (3),-.17567243
3413.3333,3706.6667,505,40,13.333496,.043515548,1.2490422,.14189339,14.213591,.30667779,142.13591,142,.52702701,-.005405426,Matched (3),-.12421827
3440,3720,506,26.666748,13.333252,.03077014,1.1071523,-.14188981,14.244361,.2168594,142.4436,142,.52702701,-.005405426,Matched (3),-.17567116
3466.6667,3733.3333,507,26.666748,13.333252,.03077014,1.1071523,0,14.275131,50000,142.75131,142,.52702701,-.005405426,Matched (3),-.17567116
3506.6667,3746.6667,508,40,13.333496,.043515548,1.2490422,.14188981,14.318646,.30668551,143.18646,143,.51621622,-.010810792,Matched (3),-.24843517
3546.6667,3760,509,40,13.333252,.04351547,1.2490476,5.4836273e-06,14.362163,7935.5264,143.62163,143,.51621622,-.010810792,Matched (3),-.24843562
3586.6667,3773.3333,510,40,13.333252,.04351547,1.2490476,0,14.405678,50000,144.05678,144,.50540543,-.010810792,Matched (3),-.24843562
3626.6667,3786.6667,511,40,13.333496,.043515548,1.2490422,-5.4836273e-06,14.449193,7935.5405,144.49193,144,.50540543,-.010810792,Matched (3),-.24843517
3653.3333,3800,512,26.666504,13.333252,.030769916,1.1071488,-.14189339,14.479963,.21685237,144.79964,144,.50540543,-.010810792,Matched (3),-.35134292
3680,3800,513,26.666748,0,.0275217,1.5707964,.4636476,14.507484,.059359089,145.07484,145,.50540543,0,Master only (1),0
3720,3800,514,40,0,.041282427,1.5707964,0,14.548767,50000,145.48767,145,.50540543,0,Master only (1),0
3746.6667,3813.3333,515,26.666748,13.333252,.03077014,1.1071523,-.46364403,14.579537,.066365868,145.79538,145,.50540543,0,Master only (1),0
3786.6667,3813.3333,516,40,0,.041282427,1.5707964,.46364403,14.62082,.089039057,146.20821,146,.5,-.005405426,Matched (3),-.1309377
